country,date,sector,MtCO2 per day
Japan,26/06/2025,Ground Transport,0.485578
Japan,26/06/2025,Industry,0.821305
Japan,26/06/2025,International Aviation,0
Japan,26/06/2025,Power,1.2753
Japan,26/06/2025,Residential,0.121732
ROW,26/06/2025,Domestic Aviation,0.217341
ROW,26/06/2025,Ground Transport,7.01292
ROW,26/06/2025,Industry,9.4339
ROW,26/06/2025,International Aviation,1.92557
ROW,26/06/2025,Power,10.6051
ROW,26/06/2025,Residential,1.70169
Russia,26/06/2025,Domestic Aviation,0.0544883
Russia,26/06/2025,Ground Transport,0.715176
Russia,26/06/2025,Industry,1.19733
Russia,26/06/2025,International Aviation,0
Russia,26/06/2025,Power,1.91827
Russia,26/06/2025,Residential,0.207752
Spain,26/06/2025,Domestic Aviation,0.0228543
Spain,26/06/2025,Ground Transport,0.291594
Spain,26/06/2025,Industry,0.186496
Spain,26/06/2025,International Aviation,0
Spain,26/06/2025,Power,0.105818
Spain,26/06/2025,Residential,0.0526903
United Kingdom,26/06/2025,Domestic Aviation,0.0063922
United Kingdom,26/06/2025,Ground Transport,0.30852
United Kingdom,26/06/2025,Industry,0.14072
United Kingdom,26/06/2025,International Aviation,0
United Kingdom,26/06/2025,Power,0.0660051
United Kingdom,26/06/2025,Residential,0.130289
United States,26/06/2025,Domestic Aviation,0.487893
United States,26/06/2025,Ground Transport,4.92486
United States,26/06/2025,Industry,3.62331
United States,26/06/2025,International Aviation,0
United States,26/06/2025,Power,6.07727
United States,26/06/2025,Residential,0.930486
Brazil,27/06/2025,Domestic Aviation,0.0340323
Brazil,27/06/2025,Ground Transport,0.624152
Brazil,27/06/2025,Industry,0.431362
Brazil,27/06/2025,International Aviation,0
Brazil,27/06/2025,Power,0.148581
Brazil,27/06/2025,Residential,0.111417
China,27/06/2025,Domestic Aviation,0.33474
China,27/06/2025,Ground Transport,2.65029
China,27/06/2025,Industry,10.8766
China,27/06/2025,International Aviation,0
China,27/06/2025,Power,17.4922
China,27/06/2025,Residential,1.01704
EU27 & UK,27/06/2025,Domestic Aviation,0.062104
EU27 & UK,27/06/2025,Ground Transport,2.61057
EU27 & UK,27/06/2025,Industry,2.34452
EU27 & UK,27/06/2025,International Aviation,0
EU27 & UK,27/06/2025,Power,1.44096
EU27 & UK,27/06/2025,Residential,0.576985
France,27/06/2025,Domestic Aviation,0.0130648
France,27/06/2025,Ground Transport,0.353501
France,27/06/2025,Industry,0.445146
France,27/06/2025,International Aviation,0
France,27/06/2025,Power,0.0441532
France,27/06/2025,Residential,0.0791136
Germany,27/06/2025,Domestic Aviation,0.00410044
Germany,27/06/2025,Ground Transport,0.418576
Germany,27/06/2025,Industry,0.438638
Germany,27/06/2025,International Aviation,0
Germany,27/06/2025,Power,0.380367
Germany,27/06/2025,Residential,0.0799534
India,27/06/2025,Domestic Aviation,0.0448908
India,27/06/2025,Ground Transport,0.929203
India,27/06/2025,Industry,2.38975
India,27/06/2025,International Aviation,0
India,27/06/2025,Power,4.04536
India,27/06/2025,Residential,0.293717
Italy,27/06/2025,Domestic Aviation,0.00884999
Italy,27/06/2025,Ground Transport,0.304315
Italy,27/06/2025,Industry,0.238307
Italy,27/06/2025,International Aviation,0
Italy,27/06/2025,Power,0.24559
Italy,27/06/2025,Residential,0.0691514
Japan,27/06/2025,Domestic Aviation,0.0296858
Japan,27/06/2025,Ground Transport,0.486896
Japan,27/06/2025,Industry,0.72579
Japan,27/06/2025,International Aviation,0
Japan,27/06/2025,Power,1.12699
Japan,27/06/2025,Residential,0.122063
ROW,27/06/2025,Domestic Aviation,0.214165
ROW,27/06/2025,Ground Transport,6.87925
ROW,27/06/2025,Industry,9.42045
ROW,27/06/2025,International Aviation,1.95514
ROW,27/06/2025,Power,10.6553
ROW,27/06/2025,Residential,1.77994
Russia,27/06/2025,Domestic Aviation,0.0577775
Russia,27/06/2025,Ground Transport,0.720525
Russia,27/06/2025,Industry,1.19047
Russia,27/06/2025,International Aviation,0
Russia,27/06/2025,Power,1.90727
Russia,27/06/2025,Residential,0.218111
Spain,27/06/2025,Domestic Aviation,0.0234149
Spain,27/06/2025,Ground Transport,0.291657
Spain,27/06/2025,Industry,0.223832
Spain,27/06/2025,International Aviation,0
Spain,27/06/2025,Power,0.127002
Spain,27/06/2025,Residential,0.0526232
United Kingdom,27/06/2025,Domestic Aviation,0.00596112
United Kingdom,27/06/2025,Ground Transport,0.307566
United Kingdom,27/06/2025,Industry,0.120577
United Kingdom,27/06/2025,International Aviation,0
United Kingdom,27/06/2025,Power,0.0565571
United Kingdom,27/06/2025,Residential,0.122365
United States,27/06/2025,Domestic Aviation,0.495695
United States,27/06/2025,Ground Transport,4.87624
United States,27/06/2025,Industry,3.47945
United States,27/06/2025,International Aviation,0
United States,27/06/2025,Power,5.83597
United States,27/06/2025,Residential,0.928808
Brazil,28/06/2025,Domestic Aviation,0.0321696
Brazil,28/06/2025,Ground Transport,0.58479
Brazil,28/06/2025,Industry,0.395828
Brazil,28/06/2025,International Aviation,0
Brazil,28/06/2025,Power,0.136341
Brazil,28/06/2025,Residential,0.111417
China,28/06/2025,Domestic Aviation,0.332329
China,28/06/2025,Ground Transport,2.62373
China,28/06/2025,Industry,10.5378
China,28/06/2025,International Aviation,0
China,28/06/2025,Power,16.9474
China,28/06/2025,Residential,1.01524
EU27 & UK,28/06/2025,Domestic Aviation,0.0567282
EU27 & UK,28/06/2025,Ground Transport,2.41649
EU27 & UK,28/06/2025,Industry,1.51824
EU27 & UK,28/06/2025,International Aviation,0
EU27 & UK,28/06/2025,Power,0.933124
EU27 & UK,28/06/2025,Residential,0.567474
France,28/06/2025,Domestic Aviation,0.0132381
France,28/06/2025,Ground Transport,0.336643
France,28/06/2025,Industry,0.251838
France,28/06/2025,International Aviation,0
France,28/06/2025,Power,0.0249794
France,28/06/2025,Residential,0.0789667
Germany,28/06/2025,Domestic Aviation,0.00337538
Germany,28/06/2025,Ground Transport,0.402639
Germany,28/06/2025,Industry,0.240788
Germany,28/06/2025,International Aviation,0
Germany,28/06/2025,Power,0.208801
Germany,28/06/2025,Residential,0.0758556
India,28/06/2025,Domestic Aviation,0.0444595
India,28/06/2025,Ground Transport,0.908162
India,28/06/2025,Industry,2.38804
India,28/06/2025,International Aviation,0
India,28/06/2025,Power,4.04246
India,28/06/2025,Residential,0.29286
Italy,28/06/2025,Domestic Aviation,0.008168
Italy,28/06/2025,Ground Transport,0.282433
Italy,28/06/2025,Industry,0.121685
Italy,28/06/2025,International Aviation,0
Italy,28/06/2025,Power,0.125404
Italy,28/06/2025,Residential,0.0687933
Japan,28/06/2025,Domestic Aviation,0.0295391
Japan,28/06/2025,Ground Transport,0.481056
Japan,28/06/2025,Industry,0.59538
Japan,28/06/2025,International Aviation,0
Japan,28/06/2025,Power,0.92449
Japan,28/06/2025,Residential,0.121901
ROW,28/06/2025,Domestic Aviation,0.192508
ROW,28/06/2025,Ground Transport,6.56762
ROW,28/06/2025,Industry,9.02385
ROW,28/06/2025,International Aviation,1.98808
ROW,28/06/2025,Power,10.1537
ROW,28/06/2025,Residential,1.76504
Russia,28/06/2025,Domestic Aviation,0.057437
Russia,28/06/2025,Ground Transport,0.622148
Russia,28/06/2025,Industry,1.17017
Russia,28/06/2025,International Aviation,0
Russia,28/06/2025,Power,1.87475
Russia,28/06/2025,Residential,0.204954
Spain,28/06/2025,Domestic Aviation,0.0222498
Spain,28/06/2025,Ground Transport,0.238985
Spain,28/06/2025,Industry,0.185887
Spain,28/06/2025,International Aviation,0
Spain,28/06/2025,Power,0.105472
Spain,28/06/2025,Residential,0.0526158
United Kingdom,28/06/2025,Domestic Aviation,0.00394743
United Kingdom,28/06/2025,Ground Transport,0.298514
United Kingdom,28/06/2025,Industry,0.118497
United Kingdom,28/06/2025,International Aviation,0
United Kingdom,28/06/2025,Power,0.0555813
United Kingdom,28/06/2025,Residential,0.119995
United States,28/06/2025,Domestic Aviation,0.444862
United States,28/06/2025,Ground Transport,4.42463
United States,28/06/2025,Industry,3.3006
United States,28/06/2025,International Aviation,0
United States,28/06/2025,Power,5.536
United States,28/06/2025,Residential,0.920751
Brazil,29/06/2025,Domestic Aviation,0.0291932
Brazil,29/06/2025,Ground Transport,0.528735
Brazil,29/06/2025,Industry,0.345787
Brazil,29/06/2025,International Aviation,0
Brazil,29/06/2025,Power,0.119105
Brazil,29/06/2025,Residential,0.111417
China,29/06/2025,Domestic Aviation,0.337905
China,29/06/2025,Ground Transport,2.58917
China,29/06/2025,Industry,10.1675
China,29/06/2025,International Aviation,0
China,29/06/2025,Power,16.3518
China,29/06/2025,Residential,1.02673
EU27 & UK,29/06/2025,Domestic Aviation,0.0563946
EU27 & UK,29/06/2025,Ground Transport,2.12926
EU27 & UK,29/06/2025,Industry,1.6026
EU27 & UK,29/06/2025,International Aviation,0
EU27 & UK,29/06/2025,Power,0.984969
EU27 & UK,29/06/2025,Residential,0.567366
France,29/06/2025,Domestic Aviation,0.0110978
France,29/06/2025,Ground Transport,0.298644
France,29/06/2025,Industry,0.310932
France,29/06/2025,International Aviation,0
France,29/06/2025,Power,0.0308407
France,29/06/2025,Residential,0.0789991
Germany,29/06/2025,Domestic Aviation,0.00373142
Germany,29/06/2025,Ground Transport,0.359324
Germany,29/06/2025,Industry,0.279624
Germany,29/06/2025,International Aviation,0
Germany,29/06/2025,Power,0.242478
Germany,29/06/2025,Residential,0.0759173
India,29/06/2025,Domestic Aviation,0.044576
India,29/06/2025,Ground Transport,0.811927
India,29/06/2025,Industry,2.36355
India,29/06/2025,International Aviation,0
India,29/06/2025,Power,4.001
India,29/06/2025,Residential,0.293836
Italy,29/06/2025,Domestic Aviation,0.00879111
Italy,29/06/2025,Ground Transport,0.228626
Italy,29/06/2025,Industry,0.115475
Italy,29/06/2025,International Aviation,0
Italy,29/06/2025,Power,0.119004
Italy,29/06/2025,Residential,0.0686711
Japan,29/06/2025,Domestic Aviation,0.0296287
Japan,29/06/2025,Ground Transport,0.476776
Japan,29/06/2025,Industry,0.599286
Japan,29/06/2025,International Aviation,0
Japan,29/06/2025,Power,0.930555
Japan,29/06/2025,Residential,0.121632
ROW,29/06/2025,Domestic Aviation,0.199231
ROW,29/06/2025,Ground Transport,6.10271
ROW,29/06/2025,Industry,8.50258
ROW,29/06/2025,International Aviation,1.9738
ROW,29/06/2025,Power,9.35933
ROW,29/06/2025,Residential,1.77142
Russia,29/06/2025,Domestic Aviation,0.0546996
Russia,29/06/2025,Ground Transport,0.580322
Russia,29/06/2025,Industry,1.14348
Russia,29/06/2025,International Aviation,0
Russia,29/06/2025,Power,1.83199
Russia,29/06/2025,Residential,0.200748
Spain,29/06/2025,Domestic Aviation,0.0222858
Spain,29/06/2025,Ground Transport,0.190827
Spain,29/06/2025,Industry,0.192721
Spain,29/06/2025,International Aviation,0
Spain,29/06/2025,Power,0.10935
Spain,29/06/2025,Residential,0.0526158
United Kingdom,29/06/2025,Domestic Aviation,0.00463337
United Kingdom,29/06/2025,Ground Transport,0.282464
United Kingdom,29/06/2025,Industry,0.167035
United Kingdom,29/06/2025,International Aviation,0
United Kingdom,29/06/2025,Power,0.0783483
United Kingdom,29/06/2025,Residential,0.121766
United States,29/06/2025,Domestic Aviation,0.437208
United States,29/06/2025,Ground Transport,4.01057
United States,29/06/2025,Industry,3.04625
United States,29/06/2025,International Aviation,0
United States,29/06/2025,Power,5.10939
United States,29/06/2025,Residential,0.912333
Brazil,30/06/2025,Domestic Aviation,0.0328377
Brazil,30/06/2025,Ground Transport,0.60818
Brazil,30/06/2025,Industry,0.409954
Brazil,30/06/2025,International Aviation,0
Brazil,30/06/2025,Power,0.141207
Brazil,30/06/2025,Residential,0.111417
China,30/06/2025,Domestic Aviation,0.338261
China,30/06/2025,Ground Transport,2.78585
China,30/06/2025,Industry,10.3316
China,30/06/2025,International Aviation,0
China,30/06/2025,Power,16.6158
China,30/06/2025,Residential,1.01709
EU27 & UK,30/06/2025,Domestic Aviation,0.0626658
EU27 & UK,30/06/2025,Ground Transport,2.6035
EU27 & UK,30/06/2025,Industry,2.69935
EU27 & UK,30/06/2025,International Aviation,0
EU27 & UK,30/06/2025,Power,1.65904
EU27 & UK,30/06/2025,Residential,0.574331
France,30/06/2025,Domestic Aviation,0.0133425
France,30/06/2025,Ground Transport,0.350806
France,30/06/2025,Industry,0.672681
France,30/06/2025,International Aviation,0
France,30/06/2025,Power,0.066722
France,30/06/2025,Residential,0.0790057
Germany,30/06/2025,Domestic Aviation,0.00454315
Germany,30/06/2025,Ground Transport,0.415169
Germany,30/06/2025,Industry,0.508139
Germany,30/06/2025,International Aviation,0
Germany,30/06/2025,Power,0.440636
Germany,30/06/2025,Residential,0.0766502
India,30/06/2025,Domestic Aviation,0.0442318
India,30/06/2025,Ground Transport,0.915246
India,30/06/2025,Industry,2.12109
India,30/06/2025,International Aviation,0
India,30/06/2025,Power,3.59057
India,30/06/2025,Residential,0.294415
Italy,30/06/2025,Domestic Aviation,0.00848425
Italy,30/06/2025,Ground Transport,0.2943
Italy,30/06/2025,Industry,0.274309
Italy,30/06/2025,International Aviation,0
Italy,30/06/2025,Power,0.282692
Italy,30/06/2025,Residential,0.0689929
Japan,30/06/2025,Domestic Aviation,0.0295254
Japan,30/06/2025,Ground Transport,0.48525
Japan,30/06/2025,Industry,0.819782
Japan,30/06/2025,International Aviation,0
Japan,30/06/2025,Power,1.27293
Japan,30/06/2025,Residential,0.121609
ROW,30/06/2025,Domestic Aviation,0.212002
ROW,30/06/2025,Ground Transport,6.95966
ROW,30/06/2025,Industry,8.00669
ROW,30/06/2025,International Aviation,1.93708
ROW,30/06/2025,Power,8.5423
ROW,30/06/2025,Residential,1.81403
Russia,30/06/2025,Domestic Aviation,0.0574312
Russia,30/06/2025,Ground Transport,0.599958
Russia,30/06/2025,Industry,1.18702
Russia,30/06/2025,International Aviation,0
Russia,30/06/2025,Power,1.90174
Russia,30/06/2025,Residential,0.223453
Spain,30/06/2025,Domestic Aviation,0.0233916
Spain,30/06/2025,Ground Transport,0.284777
Spain,30/06/2025,Industry,0.264643
Spain,30/06/2025,International Aviation,0
Spain,30/06/2025,Power,0.150158
Spain,30/06/2025,Residential,0.0526158
United Kingdom,30/06/2025,Domestic Aviation,0.00615828
United Kingdom,30/06/2025,Ground Transport,0.304427
United Kingdom,30/06/2025,Industry,0.260537
United Kingdom,30/06/2025,International Aviation,0
United Kingdom,30/06/2025,Power,0.122206
United Kingdom,30/06/2025,Residential,0.119052
United States,30/06/2025,Domestic Aviation,0.460172
United States,30/06/2025,Ground Transport,4.7285
United States,30/06/2025,Industry,3.19305
United States,30/06/2025,International Aviation,0
United States,30/06/2025,Power,5.3556
United States,30/06/2025,Residential,0.908786
Brazil,01/07/2025,Domestic Aviation,0.0324039
Brazil,01/07/2025,Ground Transport,0.607838
Brazil,01/07/2025,Industry,0.373031
Brazil,01/07/2025,International Aviation,0
Brazil,01/07/2025,Power,0.167468
Brazil,01/07/2025,Residential,0.107823
China,01/07/2025,Domestic Aviation,0.352616
China,01/07/2025,Ground Transport,2.74097
China,01/07/2025,Industry,8.2577
China,01/07/2025,International Aviation,0
China,01/07/2025,Power,17.6342
China,01/07/2025,Residential,0.998453
EU27 & UK,01/07/2025,Domestic Aviation,0.0611583
EU27 & UK,01/07/2025,Ground Transport,2.60339
EU27 & UK,01/07/2025,Industry,2.32234
EU27 & UK,01/07/2025,International Aviation,0
EU27 & UK,01/07/2025,Power,1.95309
EU27 & UK,01/07/2025,Residential,0.553761
France,01/07/2025,Domestic Aviation,0.0122449
France,01/07/2025,Ground Transport,0.353994
France,01/07/2025,Industry,0.560298
France,01/07/2025,International Aviation,0
France,01/07/2025,Power,0.0815665
France,01/07/2025,Residential,0.0768701
Germany,01/07/2025,Domestic Aviation,0.00464244
Germany,01/07/2025,Ground Transport,0.419518
Germany,01/07/2025,Industry,0.420298
Germany,01/07/2025,International Aviation,0
Germany,01/07/2025,Power,0.500809
Germany,01/07/2025,Residential,0.073411
India,01/07/2025,Domestic Aviation,0.0421058
India,01/07/2025,Ground Transport,0.920873
India,01/07/2025,Industry,2.23521
India,01/07/2025,International Aviation,0
India,01/07/2025,Power,3.5795
India,01/07/2025,Residential,0.283124
Italy,01/07/2025,Domestic Aviation,0.00832211
Italy,01/07/2025,Ground Transport,0.299438
Italy,01/07/2025,Industry,0.276314
Italy,01/07/2025,International Aviation,0
Italy,01/07/2025,Power,0.324501
Italy,01/07/2025,Residential,0.0670139
Japan,01/07/2025,Domestic Aviation,0.0295277
Japan,01/07/2025,Ground Transport,0.485138
Japan,01/07/2025,Industry,0.682404
Japan,01/07/2025,International Aviation,0
Japan,01/07/2025,Power,1.42747
Japan,01/07/2025,Residential,0.118191
ROW,01/07/2025,Domestic Aviation,0.213466
ROW,01/07/2025,Ground Transport,6.98104
ROW,01/07/2025,Industry,9.13586
ROW,01/07/2025,International Aviation,1.92331
ROW,01/07/2025,Power,10.8057
ROW,01/07/2025,Residential,1.75176
Russia,01/07/2025,Domestic Aviation,0.0546624
Russia,01/07/2025,Ground Transport,0.549146
Russia,01/07/2025,Industry,1.07867
Russia,01/07/2025,International Aviation,0
Russia,01/07/2025,Power,1.8908
Russia,01/07/2025,Residential,0.162513
Spain,01/07/2025,Domestic Aviation,0.0231695
Spain,01/07/2025,Ground Transport,0.265771
Spain,01/07/2025,Industry,0.333862
Spain,01/07/2025,International Aviation,0
Spain,01/07/2025,Power,0.16215
Spain,01/07/2025,Residential,0.0509187
United Kingdom,01/07/2025,Domestic Aviation,0.00562729
United Kingdom,01/07/2025,Ground Transport,0.309576
United Kingdom,01/07/2025,Industry,0.255432
United Kingdom,01/07/2025,International Aviation,0
United Kingdom,01/07/2025,Power,0.173304
United Kingdom,01/07/2025,Residential,0.124828
United States,01/07/2025,Domestic Aviation,0.457653
United States,01/07/2025,Ground Transport,4.90741
United States,01/07/2025,Industry,2.7597
United States,01/07/2025,International Aviation,0
United States,01/07/2025,Power,5.93051
United States,01/07/2025,Residential,0.88452
Brazil,02/07/2025,Domestic Aviation,0.0324765
Brazil,02/07/2025,Ground Transport,0.621846
Brazil,02/07/2025,Industry,0.367388
Brazil,02/07/2025,International Aviation,0
Brazil,02/07/2025,Power,0.164934
Brazil,02/07/2025,Residential,0.107823
China,02/07/2025,Domestic Aviation,0.354178
China,02/07/2025,Ground Transport,2.74421
China,02/07/2025,Industry,8.49748
China,02/07/2025,International Aviation,0
China,02/07/2025,Power,18.1463
China,02/07/2025,Residential,0.993263
EU27 & UK,02/07/2025,Domestic Aviation,0.0614144
EU27 & UK,02/07/2025,Ground Transport,2.64292
EU27 & UK,02/07/2025,Industry,2.2078
EU27 & UK,02/07/2025,International Aviation,0
EU27 & UK,02/07/2025,Power,1.85676
EU27 & UK,02/07/2025,Residential,0.565909
France,02/07/2025,Domestic Aviation,0.0129237
France,02/07/2025,Ground Transport,0.352133
France,02/07/2025,Industry,0.552883
France,02/07/2025,International Aviation,0
